0,0.22211052443493148,
1,0.19713282166272955,
2,0.1929507854998048,
3,0.1910845719939009,
4,0.18961288129078435,
5,0.18717260203387145,
6,0.1869221905968914,
7,0.18557040482067622,
8,0.18384586608763753,
9,0.18070213961435244,
10,0.18040381432727864,
11,0.17826169625591798,
12,0.17920446502914672,
13,0.17866360258226968,
14,0.1786494241925053,
15,0.1781955437479033,
16,0.18228900332707867,
17,0.17662054553970016,
18,0.17743963736434182,
19,0.17730491803949955,
20,0.17739549534721474,
21,0.17768791622202848,
22,0.17439244527893383,
23,0.17454670720733542,
24,0.1752214232792156,
25,0.1747082565469413,
26,0.17763895466725846,
27,0.17677948169211447,
28,0.17337596832714913,
29,0.17501314714443206,
30,0.17183593901028785,
31,0.17347330351984158,
32,0.17255475323997435,
33,0.17339917624779236,
34,0.17397591359849587,
35,0.17316572330785066,
36,0.1776788799313293,
37,0.17172712747483232,
38,0.17085641994047096,
39,0.17081809351986793,
40,0.1696481882093275,
41,0.1676722893180816,
42,0.1692792418169578,
43,0.16947199068726004,
44,0.16948945033772178,
45,0.167653321331168,
46,0.16842284677199182,
47,0.16899052466109343,
48,0.1697522087535513,
49,0.17052951260152105,
50,0.17101836103915338,
51,0.16882434882243047,
52,0.1687725312744128,
53,0.16786685353810413,
54,0.16806958148421125,
55,0.1715506676733214,
56,0.1674769325275695,
57,0.16608413442425107,
58,0.16793375319768167,
59,0.16730294892651099,
60,0.16806388130188998,
61,0.16957531901828934,
62,0.16880094534654294,
63,0.16850063463513298,
64,0.16914818826490896,
65,0.16726420412736456,
66,0.16762539311574956,
67,0.16649888212408956,
68,0.16694025411147229,
69,0.16639261094978366,
70,0.16751010535758343,
71,0.17044154352393615,
72,0.1659112107350219,
73,0.1675249306241125,
74,0.16920461788101188,
75,0.16880117723481214,
76,0.16824033755331008,
77,0.16903051901189517,
78,0.1656512110715265,
79,0.16601489946240194,
80,0.16948000003793665,
81,0.16872950197369982,
82,0.16692772822295227,
83,0.1659305318386897,
84,0.16742893599530867,
85,0.1667612097315498,
86,0.16263673185887584,
87,0.16719562251875575,
88,0.1659385426733337,
89,0.16507488691706823,
90,0.16763513354135015,
91,0.1658748367663544,
92,0.16898326962605456,
93,0.1646104567801902,
94,0.1680697113786113,
95,0.16827955515731985,
96,0.16729954723091625,
97,0.16695114256920046,
98,0.16478472117487228,
99,0.16631092757715238,
